GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,50653,37.000000,2.000000,1.000000,178.532247,0.000000,0.078458,0.000000,0.000000,0.000374,50653.000000,5.405405
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,59319,39.000000,2.000000,1.000000,180.321137,0.000000,0.077994,0.000000,0.000000,0.000371,59319.000000,5.128205
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,68921,41.000000,2.000000,1.000000,181.674144,0.000000,0.084151,0.000000,0.000000,0.000403,68921.000000,4.878049
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,79507,43.000000,2.000000,1.000000,182.616602,0.000000,0.091536,0.000000,0.000000,0.000439,79507.000000,4.651163
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,91125,45.000000,2.000000,1.000000,184.291763,0.000000,0.090270,0.000000,0.000000,0.000433,91125.000000,4.444444
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,97336,46.000000,2.000000,1.000000,196.207520,0.000000,0.095041,0.000000,0.000000,0.000457,97336.000000,4.347826
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,195112,58.000000,2.000000,1.000000,198.959493,0.000000,0.145215,0.000000,0.000000,0.000707,195112.000000,3.448276
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,300763,67.000000,2.000000,1.000000,192.584839,0.000000,0.192292,0.000000,0.000000,0.000942,300763.000000,2.985075
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,405224,74.000000,2.000000,1.000000,202.003103,0.000000,0.257293,0.000000,0.000000,0.001267,405224.000000,2.702703
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,493039,79.000000,2.000000,1.000000,195.315414,0.000000,0.303984,0.000000,0.000000,0.001501,493039.000000,2.531646
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,592704,84.000000,2.000000,1.000000,203.049306,0.000000,0.366309,0.000000,0.000000,0.001813,592704.000000,2.380952
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,704969,89.000000,2.000000,1.000000,197.129288,0.000000,0.420762,0.000000,0.000000,0.002085,704969.000000,2.247191
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,804357,93.000000,2.000000,1.000000,197.677042,0.000000,0.472757,0.000000,0.000000,0.002345,804357.000000,2.150538
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,912673,97.000000,2.000000,1.000000,198.333059,0.000000,0.528089,0.000000,0.000000,0.002621,912673.000000,2.061856
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,1000000,100.000000,2.000000,1.000000,204.504003,0.000000,0.580451,0.000000,0.000000,0.002883,1000000.000000,2.000000
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,10648,22.000000,2.000000,1.000000,181.066284,1.735000,0.057314,0.000000,0.000000,0.000268,10648.000000,9.090909
