GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,238521,43.000000,2.000000,3.000000,550.330973,0.000000,0.338088,0.000000,0.000000,0.001671,79507.000000,4.651163
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,250047,63.000000,2.000000,1.000000,191.353348,0.000000,0.158343,0.000000,0.000000,0.000772,250047.000000,3.174603
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,273375,45.000000,2.000000,3.000000,553.724589,0.000000,0.364600,0.000000,0.000000,0.001803,91125.000000,4.444444
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,275684,41.000000,2.000000,4.000000,729.369853,0.000000,0.493066,0.000000,0.000000,0.002446,68921.000000,4.878049
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,292008,46.000000,2.000000,3.000000,589.240438,0.000000,0.418829,0.000000,0.000000,0.002073,97336.000000,4.347826
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,297754,53.000000,2.000000,2.000000,375.539856,0.000000,0.307944,0.000000,0.000000,0.001519,148877.000000,3.773585
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,300763,67.000000,2.000000,1.000000,192.584839,0.000000,0.194248,0.000000,0.000000,0.000952,300763.000000,2.985075
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,318028,43.000000,2.000000,4.000000,734.773926,0.000000,0.542438,0.000000,0.000000,0.002692,79507.000000,4.651163
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,343000,70.000000,2.000000,1.000000,201.390686,0.000000,0.225392,0.000000,0.000000,0.001107,343000.000000,2.857143
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,364500,45.000000,2.000000,4.000000,739.613342,0.000000,0.594238,0.000000,0.000000,0.002951,91125.000000,4.444444
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,389344,46.000000,2.000000,4.000000,787.328145,0.000000,0.655318,0.000000,0.000000,0.003257,97336.000000,4.347826
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,390224,58.000000,2.000000,2.000000,398.713491,0.000000,0.389921,0.000000,0.000000,0.001930,195112.000000,3.448276
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,405224,74.000000,2.000000,1.000000,202.003108,0.000000,0.260080,0.000000,0.000000,0.001281,405224.000000,2.702703
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,446631,53.000000,2.000000,3.000000,564.840413,0.000000,0.594431,0.000000,0.000000,0.002952,148877.000000,3.773585
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,456533,77.000000,2.000000,1.000000,194.915537,0.000000,0.281040,0.000000,0.000000,0.001386,456533.000000,2.597403
