GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,6.000,2,1.000,4259.865,0.007,1.769,0.000,0.000,0.009
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,8.000,0,1.000,64000.000,0.000,24.286,0.000,0.000,0.121
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,8.000,1,1.000,64000.000,0.000,24.341,0.000,0.000,0.122
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,8.000,2,1.000,64000.000,0.000,24.374,0.000,0.000,0.122
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,8.000,0,1.000,64000.000,0.007,24.029,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,8.000,1,1.000,64000.000,0.007,23.929,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,8.000,2,1.000,64000.000,0.006,23.920,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,8.000,0,1.000,9580.163,0.000,5.373,0.000,0.000,0.027
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,8.000,1,1.000,9537.490,0.000,5.349,0.000,0.000,0.027
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,8.000,2,1.000,9542.624,0.000,5.381,0.000,0.000,0.027
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,8.000,0,1.000,9580.165,0.007,3.804,0.000,0.000,0.019
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,8.000,1,1.000,9537.489,0.007,3.803,0.000,0.000,0.019
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,8.000,2,1.000,9542.622,0.007,3.769,0.000,0.000,0.019
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,10.000,0,1.000,64000.000,0.000,24.412,0.000,0.000,0.122
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,10.000,1,1.000,64000.000,0.000,24.447,0.000,0.000,0.122
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,10.000,2,1.000,64000.000,0.000,24.444,0.000,0.000,0.122
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,10.000,0,1.000,64000.000,0.007,24.078,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,10.000,1,1.000,64000.000,0.007,24.020,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,10.000,2,1.000,64000.000,0.006,24.005,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,10.000,0,1.000,15964.153,0.000,9.340,0.000,0.000,0.047
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,10.000,1,1.000,15922.089,0.000,9.334,0.000,0.000,0.047
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,10.000,2,1.000,15932.923,0.000,9.350,0.000,0.000,0.047
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,10.000,0,1.000,15964.153,0.007,6.821,0.000,0.000,0.034
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,10.000,1,1.000,15922.091,0.007,6.866,0.000,0.000,0.034
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,10.000,2,1.000,15932.923,0.007,6.819,0.000,0.000,0.034
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,12.000,0,1.000,64000.000,0.000,24.296,0.000,0.000,0.121
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,12.000,1,1.000,64000.000,0.000,24.322,0.000,0.000,0.122
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,12.000,2,1.000,64000.000,0.000,24.333,0.000,0.000,0.122
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,12.000,0,1.000,64000.000,0.007,24.051,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,12.000,1,1.000,64000.000,0.006,24.029,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,12.000,2,1.000,64000.000,0.007,24.016,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,12.000,0,1.000,15690.340,0.000,9.224,0.000,0.000,0.046
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,12.000,1,1.000,15647.932,0.000,9.211,0.000,0.000,0.046
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,12.000,2,1.000,15658.113,0.000,9.163,0.000,0.000,0.046
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,12.000,0,1.000,15690.340,0.007,6.751,0.000,0.000,0.034
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,12.000,1,1.000,15647.932,0.007,6.784,0.000,0.000,0.034
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,12.000,2,1.000,15658.113,0.007,6.749,0.000,0.000,0.034
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,14.000,0,1.000,64000.000,0.000,24.262,0.000,0.000,0.121
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,14.000,1,1.000,64000.000,0.000,24.279,0.000,0.000,0.121
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,14.000,2,1.000,64000.000,0.000,24.307,0.000,0.000,0.122
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,14.000,0,1.000,64000.000,0.007,24.046,0.000,0.000,0.120
