GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,step,mean_agent_density,mean_s_step,env_volume,comm_radius_as_percentage_env_width
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,0,1.000000,0.006584,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,1,1.000000,0.006487,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,2,1.000000,0.006487,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,3,1.000000,0.006491,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,4,1.000000,0.006487,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,5,1.000000,0.006487,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,6,1.000000,0.006496,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,7,1.000000,0.006493,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,8,1.000000,0.006493,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,9,1.000000,0.006498,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,10,1.000000,0.006493,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,11,1.000000,0.006498,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,12,1.000000,0.006496,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,13,1.000000,0.006492,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,14,1.000000,0.006496,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,15,1.000000,0.006553,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,16,1.000000,0.006568,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,17,1.000000,0.006500,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,18,1.000000,0.006503,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,19,1.000000,0.006499,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,20,1.000000,0.006502,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce,200,10648,22.000000,2.000000,21,1.000000,0.006501,10648.000000,9.090909
