GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce_rtc,200,97336,46.000000,2.000000,1.000000,97336.000000,0.011667,10.406906,0.000000,0.000000,0.052016,97336.000000,4.347826
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce_rtc,200,195112,58.000000,2.000000,1.000000,195112.000000,0.014333,30.443549,0.000000,0.000000,0.152198,195112.000000,3.448276
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce_rtc,200,300763,67.000000,2.000000,1.000000,300763.000000,0.012333,61.948861,0.000000,0.000000,0.309724,300763.000000,2.985075
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce_rtc,200,405224,74.000000,2.000000,1.000000,405224.000000,0.014333,103.606026,0.000000,0.000000,0.518009,405224.000000,2.702703
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce_rtc,200,493039,79.000000,2.000000,1.000000,493039.000000,0.017667,150.235738,0.000000,0.000000,0.751156,493039.000000,2.531646
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce_rtc,200,592704,84.000000,2.000000,1.000000,592704.000000,0.015000,238.833110,0.000000,0.000000,1.194136,592704.000000,2.380952
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce_rtc,200,704969,89.000000,2.000000,1.000000,704969.000000,0.019000,318.577118,0.000000,0.000000,1.592855,704969.000000,2.247191
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce_rtc,200,804357,93.000000,2.000000,1.000000,804357.000000,0.026667,403.022359,0.000000,0.000000,2.015075,804357.000000,2.150538
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce_rtc,200,912673,97.000000,2.000000,1.000000,912673.000000,0.022333,532.832967,0.000000,0.000000,2.664129,912673.000000,2.061856
NVIDIA A100-SXM4-80GB,1,0,circles_bruteforce_rtc,200,1000000,100.000000,2.000000,1.000000,1000000.000000,0.022333,648.325683,0.000000,0.000000,3.241592,1000000.000000,2.000000
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,10648,22.000000,2.000000,1.000000,181.066279,0.000000,0.082319,0.000000,0.000000,0.000395,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,19683,27.000000,2.000000,1.000000,168.547831,0.000000,0.081367,0.000000,0.000000,0.000390,19683.000000,7.407407
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,29791,31.000000,2.000000,1.000000,173.234192,0.000000,0.084281,0.000000,0.000000,0.000405,29791.000000,6.451613
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,39304,34.000000,2.000000,1.000000,190.968160,0.000000,0.090751,0.000000,0.000000,0.000437,39304.000000,5.882353
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,50653,37.000000,2.000000,1.000000,178.532237,0.000000,0.091247,0.000000,0.000000,0.000439,50653.000000,5.405405
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,59319,39.000000,2.000000,1.000000,180.321111,0.000000,0.089425,0.000000,0.000000,0.000431,59319.000000,5.128205
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,68921,41.000000,2.000000,1.000000,181.674159,0.000000,0.104118,0.000000,0.000000,0.000503,68921.000000,4.878049
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,79507,43.000000,2.000000,1.000000,182.616602,0.000000,0.108635,0.000000,0.000000,0.000526,79507.000000,4.651163
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,91125,45.000000,2.000000,1.000000,184.291753,0.000000,0.108128,0.000000,0.000000,0.000524,91125.000000,4.444444
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,97336,46.000000,2.000000,1.000000,196.207535,0.000000,0.110699,0.000000,0.000000,0.000537,97336.000000,4.347826
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,195112,58.000000,2.000000,1.000000,198.959488,0.000000,0.185899,0.000000,0.000000,0.000913,195112.000000,3.448276
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,300763,67.000000,2.000000,1.000000,192.584844,0.000000,0.234990,0.000000,0.000000,0.001158,300763.000000,2.985075
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,405224,74.000000,2.000000,1.000000,202.003103,0.000000,0.318399,0.000000,0.000000,0.001574,405224.000000,2.702703
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,493039,79.000000,2.000000,1.000000,195.315419,0.000000,0.357720,0.000000,0.000000,0.001771,493039.000000,2.531646
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,592704,84.000000,2.000000,1.000000,203.049301,0.000000,0.440493,0.000000,0.000000,0.002185,592704.000000,2.380952
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,704969,89.000000,2.000000,1.000000,197.129283,0.000000,0.511410,0.000000,0.000000,0.002540,704969.000000,2.247191
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,804357,93.000000,2.000000,1.000000,197.677042,0.000000,0.542791,0.000000,0.000000,0.002696,804357.000000,2.150538
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,912673,97.000000,2.000000,1.000000,198.333064,0.000000,0.622715,0.000000,0.000000,0.003096,912673.000000,2.061856
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D,200,1000000,100.000000,2.000000,1.000000,204.504013,0.000000,0.687900,0.000000,0.000000,0.003422,1000000.000000,2.000000
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,10648,22.000000,2.000000,1.000000,181.066279,1.728333,0.068898,0.000000,0.000000,0.000327,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,19683,27.000000,2.000000,1.000000,168.547821,0.009333,0.062597,0.000000,0.000000,0.000296,19683.000000,7.407407
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,29791,31.000000,2.000000,1.000000,173.234217,0.009333,0.065705,0.000000,0.000000,0.000312,29791.000000,6.451613
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,39304,34.000000,2.000000,1.000000,190.968135,0.009000,0.070805,0.000000,0.000000,0.000338,39304.000000,5.882353
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,50653,37.000000,2.000000,1.000000,178.532252,0.009333,0.071025,0.000000,0.000000,0.000338,50653.000000,5.405405
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,59319,39.000000,2.000000,1.000000,180.321116,0.009000,0.070770,0.000000,0.000000,0.000337,59319.000000,5.128205
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,68921,41.000000,2.000000,1.000000,181.674144,0.012333,0.086274,0.000000,0.000000,0.000414,68921.000000,4.878049
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,79507,43.000000,2.000000,1.000000,182.616597,0.013667,0.091158,0.000000,0.000000,0.000438,79507.000000,4.651163
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,91125,45.000000,2.000000,1.000000,184.291758,0.011667,0.090428,0.000000,0.000000,0.000434,91125.000000,4.444444
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,97336,46.000000,2.000000,1.000000,196.207545,0.015333,0.092340,0.000000,0.000000,0.000445,97336.000000,4.347826
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,195112,58.000000,2.000000,1.000000,198.959478,0.009667,0.149904,0.000000,0.000000,0.000733,195112.000000,3.448276
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,300763,67.000000,2.000000,1.000000,192.584839,0.009667,0.185046,0.000000,0.000000,0.000908,300763.000000,2.985075
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,405224,74.000000,2.000000,1.000000,202.003118,0.010000,0.252459,0.000000,0.000000,0.001245,405224.000000,2.702703
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,493039,79.000000,2.000000,1.000000,195.315430,0.010333,0.286522,0.000000,0.000000,0.001414,493039.000000,2.531646
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,592704,84.000000,2.000000,1.000000,203.049306,0.010000,0.352073,0.000000,0.000000,0.001743,592704.000000,2.380952
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,704969,89.000000,2.000000,1.000000,197.129282,0.015667,0.411197,0.000000,0.000000,0.002036,704969.000000,2.247191
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,804357,93.000000,2.000000,1.000000,197.677022,0.014000,0.430380,0.000000,0.000000,0.002134,804357.000000,2.150538
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,912673,97.000000,2.000000,1.000000,198.333064,0.015667,0.495944,0.000000,0.000000,0.002460,912673.000000,2.061856
NVIDIA A100-SXM4-80GB,1,0,circles_spatial3D_rtc,200,1000000,100.000000,2.000000,1.000000,204.503998,0.015333,0.545708,0.000000,0.000000,0.002711,1000000.000000,2.000000
