GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,step,mean_agent_density,mean_s_step,env_volume,comm_radius_as_percentage_env_width
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,39,1.000000,0.006437,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,40,1.000000,0.006436,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,41,1.000000,0.006438,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,42,1.000000,0.006442,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,43,1.000000,0.006443,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,44,1.000000,0.006446,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,45,1.000000,0.006446,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,46,1.000000,0.006445,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,47,1.000000,0.006448,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,48,1.000000,0.006449,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,49,1.000000,0.006451,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,50,1.000000,0.006452,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,51,1.000000,0.006455,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,52,1.000000,0.006456,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,53,1.000000,0.006459,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,54,1.000000,0.006461,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,55,1.000000,0.006461,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,56,1.000000,0.006464,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,57,1.000000,0.006467,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,58,1.000000,0.006468,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,59,1.000000,0.006472,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,60,1.000000,0.006474,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,61,1.000000,0.006475,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,62,1.000000,0.006476,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,63,1.000000,0.006480,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,64,1.000000,0.006480,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,65,1.000000,0.006482,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,66,1.000000,0.006483,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,67,1.000000,0.006488,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,68,1.000000,0.006489,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,69,1.000000,0.006494,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,70,1.000000,0.006494,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,71,1.000000,0.006494,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,72,1.000000,0.006498,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,73,1.000000,0.006499,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,74,1.000000,0.006502,10648.000000,9.090909
