GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,step,mean_agent_density,mean_ms_step,env_volume
TITAN V,1,0,circles_spatial3D,100,318028,43.000,2.000,93,4.000,31.319,79507.000
TITAN V,1,0,circles_spatial3D,100,318028,43.000,2.000,94,4.000,31.362,79507.000
TITAN V,1,0,circles_spatial3D,100,318028,43.000,2.000,95,4.000,31.529,79507.000
TITAN V,1,0,circles_spatial3D,100,318028,43.000,2.000,96,4.000,31.801,79507.000
TITAN V,1,0,circles_spatial3D,100,318028,43.000,2.000,97,4.000,31.654,79507.000
TITAN V,1,0,circles_spatial3D,100,318028,43.000,2.000,98,4.000,31.794,79507.000
TITAN V,1,0,circles_spatial3D,100,318028,43.000,2.000,99,4.000,31.815,79507.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,0,1.000,14.281,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,1,1.000,10.353,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,2,1.000,10.388,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,3,1.000,10.336,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,4,1.000,10.334,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,5,1.000,10.348,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,6,1.000,10.302,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,7,1.000,10.364,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,8,1.000,10.335,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,9,1.000,10.328,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,10,1.000,10.348,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,11,1.000,10.323,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,12,1.000,10.312,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,13,1.000,10.283,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,14,1.000,10.296,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,15,1.000,10.257,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,16,1.000,10.256,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,17,1.000,10.263,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,18,1.000,10.301,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,19,1.000,10.276,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,20,1.000,10.285,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,21,1.000,10.235,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,22,1.000,10.286,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,23,1.000,10.291,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,24,1.000,10.259,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,25,1.000,10.260,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,26,1.000,10.273,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,27,1.000,10.219,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,28,1.000,10.215,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,29,1.000,10.184,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,30,1.000,10.227,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,31,1.000,10.216,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,32,1.000,10.240,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,33,1.000,10.182,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,34,1.000,10.238,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,35,1.000,10.207,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,36,1.000,10.223,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,37,1.000,10.167,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,38,1.000,10.179,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,39,1.000,10.156,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,40,1.000,10.153,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,41,1.000,10.160,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,42,1.000,10.142,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,43,1.000,10.172,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,44,1.000,10.190,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,45,1.000,10.151,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,46,1.000,10.142,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,47,1.000,10.103,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,48,1.000,10.110,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,49,1.000,10.100,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,50,1.000,10.123,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,51,1.000,10.112,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,52,1.000,10.075,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,53,1.000,10.128,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,54,1.000,10.094,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,55,1.000,10.073,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,56,1.000,10.062,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,57,1.000,10.102,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,58,1.000,10.113,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,59,1.000,10.093,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,60,1.000,10.094,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,61,1.000,10.062,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,62,1.000,10.051,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,63,1.000,10.077,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,64,1.000,10.034,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,65,1.000,10.050,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,66,1.000,10.049,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,67,1.000,10.088,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,68,1.000,10.050,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,69,1.000,10.062,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,70,1.000,10.046,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,71,1.000,10.071,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,72,1.000,10.027,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,73,1.000,10.042,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,74,1.000,10.029,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,75,1.000,10.031,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,76,1.000,10.060,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,77,1.000,10.023,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,78,1.000,10.041,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,79,1.000,10.023,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,80,1.000,10.054,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,81,1.000,9.984,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,82,1.000,10.022,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,83,1.000,10.020,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,84,1.000,10.014,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,85,1.000,10.044,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,86,1.000,10.009,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,87,1.000,10.045,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,88,1.000,10.003,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,89,1.000,10.056,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,90,1.000,10.017,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,91,1.000,10.021,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,92,1.000,10.070,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,93,1.000,10.015,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,94,1.000,10.022,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,95,1.000,10.076,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,96,1.000,10.051,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,97,1.000,10.035,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,98,1.000,10.073,343000.000
TITAN V,1,0,circles_spatial3D,100,343000,70.000,2.000,99,1.000,10.099,343000.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,0,4.000,47.967,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,1,4.000,43.152,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,2,4.000,43.412,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,3,4.000,43.437,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,4,4.000,42.921,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,5,4.000,43.397,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,6,4.000,43.042,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,7,4.000,43.492,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,8,4.000,42.976,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,9,4.000,42.932,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,10,4.000,43.441,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,11,4.000,43.609,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,12,4.000,42.834,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,13,4.000,43.125,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,14,4.000,43.008,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,15,4.000,42.969,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,16,4.000,43.443,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,17,4.000,42.756,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,18,4.000,42.944,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,19,4.000,43.168,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,20,4.000,42.993,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,21,4.000,43.322,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,22,4.000,42.933,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,23,4.000,42.995,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,24,4.000,43.383,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,25,4.000,42.849,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,26,4.000,43.444,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,27,4.000,42.828,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,28,4.000,43.410,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,29,4.000,43.432,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,30,4.000,42.936,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,31,4.000,42.806,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,32,4.000,42.836,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,33,4.000,43.233,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,34,4.000,43.253,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,35,4.000,43.215,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,36,4.000,42.754,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,37,4.000,43.281,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,38,4.000,43.150,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,39,4.000,42.687,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,40,4.000,42.395,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,41,4.000,41.986,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,42,4.000,43.121,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,43,4.000,42.169,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,44,4.000,43.269,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,45,4.000,42.356,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,46,4.000,42.193,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,47,4.000,42.955,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,48,4.000,43.275,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,49,4.000,42.948,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,50,4.000,42.902,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,51,4.000,43.481,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,52,4.000,42.972,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,53,4.000,43.322,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,54,4.000,43.681,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,55,4.000,42.928,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,56,4.000,42.919,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,57,4.000,43.297,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,58,4.000,42.190,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,59,4.000,42.934,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,60,4.000,42.249,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,61,4.000,42.746,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,62,4.000,43.537,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,63,4.000,42.973,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,64,4.000,43.445,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,65,4.000,42.352,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,66,4.000,42.982,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,67,4.000,42.935,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,68,4.000,43.009,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,69,4.000,43.515,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,70,4.000,42.956,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,71,4.000,42.803,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,72,4.000,43.415,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,73,4.000,43.191,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,74,4.000,41.989,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,75,4.000,43.066,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,76,4.000,43.554,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,77,4.000,42.391,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,78,4.000,42.356,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,79,4.000,42.809,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,80,4.000,44.043,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,81,4.000,44.089,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,82,4.000,42.997,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,83,4.000,43.186,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,84,4.000,43.484,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,85,4.000,43.648,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,86,4.000,43.049,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,87,4.000,43.614,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,88,4.000,44.486,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,89,4.000,42.913,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,90,4.000,44.139,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,91,4.000,43.625,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,92,4.000,44.289,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,93,4.000,43.546,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,94,4.000,44.984,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,95,4.000,44.362,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,96,4.000,44.611,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,97,4.000,44.606,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,98,4.000,43.697,91125.000
TITAN V,1,0,circles_spatial3D,100,364500,45.000,2.000,99,4.000,44.439,91125.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,0,4.000,60.114,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,1,4.000,55.780,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,2,4.000,55.667,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,3,4.000,55.945,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,4,4.000,55.880,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,5,4.000,55.791,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,6,4.000,56.057,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,7,4.000,55.741,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,8,4.000,55.989,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,9,4.000,55.719,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,10,4.000,55.884,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,11,4.000,55.667,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,12,4.000,55.873,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,13,4.000,55.714,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,14,4.000,55.454,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,15,4.000,55.691,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,16,4.000,55.676,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,17,4.000,55.785,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,18,4.000,55.599,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,19,4.000,55.361,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,20,4.000,55.719,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,21,4.000,55.574,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,22,4.000,55.131,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,23,4.000,54.956,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,24,4.000,55.408,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,25,4.000,55.341,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,26,4.000,55.573,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,27,4.000,55.301,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,28,4.000,54.914,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,29,4.000,55.039,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,30,4.000,55.236,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,31,4.000,55.089,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,32,4.000,55.092,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,33,4.000,55.334,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,34,4.000,55.290,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,35,4.000,55.242,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,36,4.000,55.280,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,37,4.000,55.114,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,38,4.000,55.216,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,39,4.000,54.968,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,40,4.000,54.918,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,41,4.000,54.506,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,42,4.000,54.870,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,43,4.000,54.741,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,44,4.000,54.986,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,45,4.000,54.498,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,46,4.000,54.488,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,47,4.000,54.807,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,48,4.000,55.167,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,49,4.000,54.999,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,50,4.000,54.871,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,51,4.000,55.261,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,52,4.000,55.022,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,53,4.000,55.231,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,54,4.000,55.099,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,55,4.000,55.355,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,56,4.000,55.331,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,57,4.000,55.260,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,58,4.000,54.669,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,59,4.000,54.787,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,60,4.000,54.925,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,61,4.000,54.911,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,62,4.000,55.162,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,63,4.000,55.223,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,64,4.000,54.963,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,65,4.000,54.748,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,66,4.000,54.862,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,67,4.000,55.044,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,68,4.000,55.154,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,69,4.000,54.965,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,70,4.000,55.036,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,71,4.000,55.202,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,72,4.000,54.968,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,73,4.000,54.938,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,74,4.000,55.276,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,75,4.000,54.748,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,76,4.000,54.663,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,77,4.000,54.584,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,78,4.000,54.842,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,79,4.000,53.993,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,80,4.000,54.332,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,81,4.000,54.223,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,82,4.000,54.203,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,83,4.000,53.713,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,84,4.000,54.555,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,85,4.000,54.540,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,86,4.000,54.667,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,87,4.000,54.104,97336.000
TITAN V,1,0,circles_spatial3D,100,389344,46.000,2.000,88,4.000,54.753,97336.000
