GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,step,ms_step
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,34,0.573
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,35,0.577
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,36,0.578
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,37,0.580
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,38,0.587
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,39,0.590
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,40,0.588
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,41,0.576
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,42,0.580
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,43,0.577
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,44,0.578
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,45,0.578
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,46,0.577
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,47,0.577
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,48,0.580
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,49,0.579
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,50,0.581
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,51,0.584
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,52,0.583
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,53,0.586
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,54,0.587
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,55,0.586
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,56,0.587
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,57,0.591
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,58,0.586
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,59,0.587
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,60,0.592
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,61,0.590
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,62,0.590
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,63,0.592
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,64,0.593
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,65,0.595
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,66,0.595
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,67,0.597
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,68,0.600
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,69,0.598
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,70,0.601
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,71,0.610
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,72,0.612
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,73,0.615
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,74,0.607
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,75,0.606
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,76,0.605
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,77,0.608
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,78,0.607
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,79,0.609
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,80,0.613
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,81,0.615
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,82,0.618
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,83,0.622
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,84,0.619
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,85,0.621
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,86,0.624
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,87,0.628
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,88,0.630
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,89,0.634
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,90,0.634
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,91,0.638
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,92,0.640
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,93,0.648
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,94,0.642
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,95,0.647
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,96,0.651
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,97,0.652
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,98,0.655
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,99,0.670
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,0,2.833
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,1,2.236
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,2,2.236
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,3,2.258
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,4,2.233
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,5,2.233
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,6,2.238
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,7,2.236
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,8,2.243
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,9,2.245
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,10,2.248
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,11,2.254
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,12,2.247
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,13,2.253
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,14,2.254
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,15,2.257
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,16,2.246
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,17,2.260
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,18,2.257
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,19,2.256
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,20,2.263
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,21,2.251
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,22,2.256
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,23,2.257
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,24,2.246
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,25,2.253
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,26,2.246
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,27,2.252
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,28,2.257
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,29,2.262
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,30,2.257
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,31,2.270
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,32,2.267
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,33,2.265
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,34,2.272
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,35,2.268
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,36,2.263
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,37,2.268
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,38,2.281
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,39,2.269
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,40,2.262
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,41,2.277
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,42,2.281
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,43,2.282
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,44,2.278
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,45,2.271
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,46,2.279
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,47,2.291
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,48,2.284
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,49,2.289
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,50,2.291
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,51,2.292
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,52,2.300
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,53,2.295
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,54,2.295
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,55,2.302
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,56,2.295
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,57,2.302
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,58,2.300
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,59,2.295
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,60,2.298
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,61,2.308
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,62,2.312
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,63,2.310
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,64,2.317
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,65,2.323
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,66,2.327
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,67,2.327
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,68,2.332
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,69,2.343
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,70,2.358
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,71,2.348
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,72,2.358
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,73,2.354
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,74,2.362
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,75,2.381
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,76,2.376
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,77,2.384
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,78,2.376
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,79,2.400
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,80,2.398
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,81,2.411
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,82,2.413
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,83,2.417
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,84,2.429
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,85,2.431
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,86,2.430
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,87,2.448
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,88,2.444
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,89,2.464
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,90,2.460
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,91,2.483
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,92,2.490
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,93,2.499
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,94,2.490
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,95,2.504
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,96,2.507
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,97,2.506
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,98,2.527
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,0,2.000,99,2.546
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,0,2.826
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,1,2.230
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,2,2.227
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,3,2.219
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,4,2.220
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,5,2.221
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,6,2.226
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,7,2.226
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,8,2.226
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,9,2.225
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,10,2.234
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,11,2.228
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,12,2.228
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,13,2.233
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,14,2.234
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,15,2.230
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,16,2.231
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,17,2.235
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,18,2.236
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,19,2.235
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,20,2.242
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,21,2.238
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,22,2.244
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,23,2.242
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,24,2.245
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,25,2.244
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,26,2.243
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,27,2.244
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,28,2.253
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,29,2.238
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,30,2.241
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,31,2.248
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,32,2.251
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,33,2.249
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,34,2.262
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,35,2.254
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,36,2.249
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,37,2.252
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,38,2.261
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,39,2.262
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,40,2.259
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,41,2.255
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,42,2.260
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,43,2.267
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,44,2.265
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,45,2.270
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,46,2.270
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,47,2.281
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,48,2.280
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,49,2.280
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,50,2.279
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,51,2.291
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,52,2.295
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,53,2.291
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,54,2.299
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,55,2.299
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,56,2.301
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,57,2.300
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,58,2.310
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,59,2.309
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,60,2.310
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,61,2.323
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,62,2.328
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,63,2.326
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,64,2.336
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,65,2.342
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,66,2.343
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,67,2.355
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,68,2.348
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,69,2.364
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,70,2.369
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,71,2.366
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,72,2.354
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,73,2.368
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,74,2.373
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,75,2.366
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,76,2.372
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,77,2.378
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,78,2.387
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,79,2.404
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,80,2.415
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,81,2.414
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,82,2.422
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,83,2.437
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,84,2.442
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,85,2.449
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,86,2.457
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,87,2.465
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,88,2.476
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,89,2.491
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,90,2.504
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,91,2.503
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,92,2.520
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,93,2.531
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,94,2.531
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,95,2.547
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,96,2.548
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,97,2.549
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,98,2.576
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,1,2.000,99,2.583
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,0,2.825
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,1,2.235
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,2,2.237
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,3,2.244
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,4,2.236
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,5,2.243
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,6,2.239
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,7,2.242
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,8,2.243
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,9,2.248
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,10,2.407
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,11,2.254
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,12,2.238
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,13,2.237
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,14,2.246
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,15,2.254
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,16,2.246
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,17,2.243
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,18,2.246
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,19,2.251
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,20,2.249
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,21,2.247
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,22,2.245
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,23,2.251
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,24,2.254
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,25,2.254
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,26,2.255
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,27,2.254
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,28,2.253
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,29,2.259
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,30,2.254
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,31,2.269
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,32,2.260
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,33,2.260
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,34,2.264
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,35,2.265
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,36,2.273
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,37,2.269
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,38,2.274
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,39,2.274
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,40,2.264
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,41,2.274
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,42,2.269
TITAN V,1,0,circles_spatial3D,100,39366,27.000,2.000,2,2.000,43,2.271
