GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,step,ms_step
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,77,16.838
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,78,16.845
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,79,16.867
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,80,16.881
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,81,16.897
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,82,16.910
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,83,16.926
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,84,16.949
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,85,16.956
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,86,16.984
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,87,16.989
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,88,17.010
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,89,17.027
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,90,17.034
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,91,17.051
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,92,17.073
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,93,17.084
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,94,17.091
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,95,17.118
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,96,17.138
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,97,17.150
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,98,17.178
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,99,17.190
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,100,17.213
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,101,17.231
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,102,17.233
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,103,17.254
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,104,17.280
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,105,17.290
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,106,17.303
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,107,17.319
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,108,17.335
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,109,17.341
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,110,17.364
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,111,17.397
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,112,17.397
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,113,17.427
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,114,17.451
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,115,17.446
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,116,17.465
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,117,17.482
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,118,17.501
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,119,17.521
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,120,17.525
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,121,17.546
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,122,17.558
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,123,17.584
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,124,17.599
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,125,17.608
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,126,17.625
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,127,17.639
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,128,17.653
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,129,17.675
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,130,17.695
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,131,17.697
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,132,17.724
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,133,17.731
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,134,17.752
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,135,17.767
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,136,17.782
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,137,17.794
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,138,17.809
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,139,17.818
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,140,17.841
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,141,17.864
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,142,17.869
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,143,17.885
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,144,17.901
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,145,17.910
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,146,17.933
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,147,17.951
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,148,17.962
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,149,17.963
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,150,17.981
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,151,17.996
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,152,18.026
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,153,18.024
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,154,18.036
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,155,18.054
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,156,18.074
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,157,18.096
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,158,18.101
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,159,18.111
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,160,18.130
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,161,18.135
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,162,18.169
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,163,18.163
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,164,18.177
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,165,18.185
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,166,18.198
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,167,18.219
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,168,18.230
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,169,18.296
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,170,18.262
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,171,18.277
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,172,18.276
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,173,18.296
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,174,18.304
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,175,18.320
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,176,18.328
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,177,18.348
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,178,18.386
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,179,18.420
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,180,18.402
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,181,18.427
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,182,18.436
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,183,18.458
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,184,18.472
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,185,18.483
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,186,18.492
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,187,18.511
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,188,18.531
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,189,18.555
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,190,18.567
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,191,18.590
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,192,18.617
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,193,18.628
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,194,18.637
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,195,18.666
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,196,18.679
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,197,18.698
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,198,18.726
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,199,18.730
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,0,22.168
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,1,16.216
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,2,16.197
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,3,16.205
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,4,16.216
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,5,16.226
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,6,16.224
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,7,16.237
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,8,16.237
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,9,16.252
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,10,16.246
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,11,16.250
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,12,16.252
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,13,16.265
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,14,16.262
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,15,16.267
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,16,16.284
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,17,16.280
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,18,16.289
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,19,16.284
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,20,16.286
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,21,16.306
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,22,16.319
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,23,16.319
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,24,16.330
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,25,16.344
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,26,16.349
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,27,16.355
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,28,16.357
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,29,16.370
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,30,16.378
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,31,16.391
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,32,16.396
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,33,16.396
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,34,16.400
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,35,16.410
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,36,16.417
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,37,16.433
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,38,16.441
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,39,16.446
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,40,16.450
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,41,16.464
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,42,16.467
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,43,16.481
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,44,16.482
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,45,16.493
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,46,16.493
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,47,16.506
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,48,16.513
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,49,16.527
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,50,16.535
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,51,16.548
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,52,16.553
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,53,16.577
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,54,16.589
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,55,16.607
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,56,16.632
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,57,16.627
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,58,16.637
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,59,16.652
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,60,16.664
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,61,16.675
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,62,16.686
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,63,16.705
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,64,16.714
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,65,16.727
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,66,16.733
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,67,16.754
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,68,16.776
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,69,16.781
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,70,16.788
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,71,16.801
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,72,16.835
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,73,16.840
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,74,16.845
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,75,16.869
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,76,16.876
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,77,16.887
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,78,16.911
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,79,16.922
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,80,16.938
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,81,16.941
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,82,16.951
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,83,16.962
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,84,16.976
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,85,17.000
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,86,17.020
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,87,17.022
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,88,17.037
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,89,17.064
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,90,17.066
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,91,17.080
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,92,17.094
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,93,17.102
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,94,17.118
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,95,17.133
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,96,17.149
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,97,17.170
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,98,17.179
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,99,17.193
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,100,17.214
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,101,17.236
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,102,17.243
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,103,17.255
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,104,17.275
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,105,17.291
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,106,17.305
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,107,17.324
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,108,17.343
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,109,17.366
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,110,17.400
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,111,17.412
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,112,17.426
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,113,17.440
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,114,17.447
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,115,17.470
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,116,17.481
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,117,17.486
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,118,17.521
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,119,17.518
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,120,17.542
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,121,17.550
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,122,17.566
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,123,17.585
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,124,17.619
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,125,17.622
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,126,17.632
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,127,17.647
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,128,17.654
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,129,17.675
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,130,17.690
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,131,17.699
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,132,17.715
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,133,17.737
Tesla V100-SXM2-32GB,0,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,134,17.751
