GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,29791,31.000,2.000,0,1.000,190.947,0.006,0.090,0.000,0.000,0.000
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,29791,31.000,2.000,1,1.000,191.559,0.006,0.090,0.000,0.000,0.000
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,29791,31.000,2.000,2,1.000,191.369,0.006,0.089,0.000,0.000,0.000
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,59582,31.000,2.000,0,2.000,378.269,0.000,0.257,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,59582,31.000,2.000,1,2.000,381.970,0.000,0.269,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,59582,31.000,2.000,2,2.000,381.071,0.000,0.268,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,59582,31.000,2.000,0,2.000,378.269,0.006,0.214,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,59582,31.000,2.000,1,2.000,381.970,0.006,0.226,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,59582,31.000,2.000,2,2.000,381.072,0.006,0.220,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,89373,31.000,2.000,0,3.000,564.784,0.000,0.581,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,89373,31.000,2.000,1,3.000,572.229,0.000,0.588,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,89373,31.000,2.000,2,3.000,570.090,0.000,0.582,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,89373,31.000,2.000,0,3.000,564.783,0.006,0.345,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,89373,31.000,2.000,1,3.000,572.229,0.006,0.343,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,89373,31.000,2.000,2,3.000,570.090,0.006,0.330,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,119164,31.000,2.000,0,4.000,753.375,0.000,0.814,0.000,0.000,0.004
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,119164,31.000,2.000,1,4.000,760.469,0.000,0.806,0.000,0.000,0.004
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,119164,31.000,2.000,2,4.000,757.545,0.000,0.814,0.000,0.000,0.004
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,119164,31.000,2.000,0,4.000,753.375,0.007,0.556,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,119164,31.000,2.000,1,4.000,760.470,0.007,0.573,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,119164,31.000,2.000,2,4.000,757.545,0.007,0.553,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,39304,34.000,2.000,0,1.000,207.242,0.000,0.156,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,39304,34.000,2.000,1,1.000,207.567,0.000,0.154,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,39304,34.000,2.000,2,1.000,208.122,0.000,0.156,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,39304,34.000,2.000,0,1.000,207.242,0.006,0.094,0.000,0.000,0.000
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,39304,34.000,2.000,1,1.000,207.567,0.006,0.092,0.000,0.000,0.000
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,39304,34.000,2.000,2,1.000,208.122,0.006,0.093,0.000,0.000,0.000
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,78608,34.000,2.000,0,2.000,412.575,0.000,0.389,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,78608,34.000,2.000,1,2.000,418.607,0.000,0.409,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,78608,34.000,2.000,2,2.000,415.471,0.000,0.388,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,78608,34.000,2.000,0,2.000,412.575,0.006,0.251,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,78608,34.000,2.000,1,2.000,418.607,0.006,0.266,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,78608,34.000,2.000,2,2.000,415.471,0.006,0.254,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,117912,34.000,2.000,0,3.000,620.804,0.000,0.672,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,117912,34.000,2.000,1,3.000,625.025,0.000,0.664,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,117912,34.000,2.000,2,3.000,621.941,0.000,0.666,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,117912,34.000,2.000,0,3.000,620.804,0.007,0.463,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,117912,34.000,2.000,1,3.000,625.025,0.007,0.479,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,117912,34.000,2.000,2,3.000,621.941,0.007,0.469,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,157216,34.000,2.000,0,4.000,827.357,0.000,1.111,0.000,0.000,0.006
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,157216,34.000,2.000,1,4.000,831.162,0.000,1.117,0.000,0.000,0.006
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,157216,34.000,2.000,2,4.000,829.303,0.000,1.129,0.000,0.000,0.006
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,157216,34.000,2.000,0,4.000,827.357,0.007,0.680,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,157216,34.000,2.000,1,4.000,831.162,0.007,0.701,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,157216,34.000,2.000,2,4.000,829.303,0.007,0.690,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,50653,37.000,2.000,0,1.000,194.729,0.000,0.160,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,50653,37.000,2.000,1,1.000,195.591,0.000,0.153,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,50653,37.000,2.000,2,1.000,193.307,0.000,0.150,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,50653,37.000,2.000,0,1.000,194.729,0.007,0.096,0.000,0.000,0.000
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,50653,37.000,2.000,1,1.000,195.591,0.006,0.092,0.000,0.000,0.000
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,50653,37.000,2.000,2,1.000,193.307,0.006,0.089,0.000,0.000,0.000
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,101306,37.000,2.000,0,2.000,387.928,0.000,0.420,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,101306,37.000,2.000,1,2.000,390.244,0.000,0.429,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,101306,37.000,2.000,2,2.000,389.308,0.000,0.434,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,101306,37.000,2.000,0,2.000,387.928,0.007,0.247,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,101306,37.000,2.000,1,2.000,390.244,0.007,0.253,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,101306,37.000,2.000,2,2.000,389.308,0.006,0.245,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,151959,37.000,2.000,0,3.000,582.331,0.000,0.804,0.000,0.000,0.004
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,151959,37.000,2.000,1,3.000,583.386,0.000,0.825,0.000,0.000,0.004
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,151959,37.000,2.000,2,3.000,582.596,0.000,0.806,0.000,0.000,0.004
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,151959,37.000,2.000,0,3.000,582.331,0.007,0.484,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,151959,37.000,2.000,1,3.000,583.386,0.007,0.489,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,151959,37.000,2.000,2,3.000,582.596,0.007,0.485,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,202612,37.000,2.000,0,4.000,775.297,0.000,1.211,0.000,0.000,0.006
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,202612,37.000,2.000,1,4.000,772.904,0.000,1.215,0.000,0.000,0.006
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,202612,37.000,2.000,2,4.000,775.887,0.000,1.231,0.000,0.000,0.006
