GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,64000.000,0.000,10.742,0.000,0.000,0.054
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,1,1.000,64000.000,0.000,10.745,0.000,0.000,0.054
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,2,1.000,64000.000,0.000,10.741,0.000,0.000,0.054
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,2.000,0,1.000,64000.000,0.067,5.719,0.000,0.000,0.029
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,2.000,1,1.000,64000.000,0.059,5.725,0.000,0.000,0.029
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,2.000,2,1.000,64000.000,0.058,5.720,0.000,0.000,0.029
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,2.000,0,1.000,209.924,0.000,0.211,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,2.000,1,1.000,210.036,0.000,0.210,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,2.000,2,1.000,207.801,0.000,0.208,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,2.000,0,1.000,209.924,0.055,0.147,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,2.000,1,1.000,210.036,0.061,0.149,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,2.000,2,1.000,207.801,0.062,0.146,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,4.000,0,1.000,64000.000,0.000,19.390,0.000,0.000,0.097
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,4.000,1,1.000,64000.000,0.000,19.538,0.000,0.000,0.098
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,4.000,2,1.000,64000.000,0.000,19.747,0.000,0.000,0.099
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,4.000,0,1.000,64000.000,0.062,12.675,0.000,0.000,0.063
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,4.000,1,1.000,64000.000,0.062,12.674,0.000,0.000,0.063
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,4.000,2,1.000,64000.000,0.060,12.929,0.000,0.000,0.065
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,4.000,0,1.000,1695.049,0.000,1.025,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,4.000,1,1.000,1694.177,0.000,1.029,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,4.000,2,1.000,1690.776,0.000,1.022,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,4.000,0,1.000,1695.049,0.060,0.592,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,4.000,1,1.000,1694.177,0.058,0.601,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,4.000,2,1.000,1690.776,0.057,0.601,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,6.000,0,1.000,64000.000,0.000,23.873,0.000,0.000,0.119
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,6.000,1,1.000,64000.000,0.000,23.895,0.000,0.000,0.119
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,6.000,2,1.000,64000.000,0.000,23.885,0.000,0.000,0.119
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,6.000,0,1.000,64000.000,0.060,17.195,0.000,0.000,0.086
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,6.000,1,1.000,64000.000,0.054,17.158,0.000,0.000,0.086
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,6.000,2,1.000,64000.000,0.059,17.177,0.000,0.000,0.086
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,6.000,0,1.000,4279.761,0.000,2.372,0.000,0.000,0.012
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,6.000,1,1.000,4263.248,0.000,2.346,0.000,0.000,0.012
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,6.000,2,1.000,4259.865,0.000,2.352,0.000,0.000,0.012
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,6.000,0,1.000,4279.761,0.062,1.293,0.000,0.000,0.006
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,6.000,1,1.000,4263.248,0.060,1.282,0.000,0.000,0.006
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,6.000,2,1.000,4259.866,0.059,1.277,0.000,0.000,0.006
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,8.000,0,1.000,64000.000,0.000,24.183,0.000,0.000,0.121
