GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,238521,43.000000,2.000000,3.000000,550.330933,0.000000,0.335768,0.000000,0.000000,0.001662,79507.000000,4.651163
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,250047,63.000000,2.000000,1.000000,191.353353,0.000000,0.154112,0.000000,0.000000,0.000753,250047.000000,3.174603
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,273375,45.000000,2.000000,3.000000,553.724609,0.000000,0.360847,0.000000,0.000000,0.001787,91125.000000,4.444444
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,275684,41.000000,2.000000,4.000000,729.369792,0.000000,0.489127,0.000000,0.000000,0.002428,68921.000000,4.878049
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,292008,46.000000,2.000000,3.000000,589.240438,0.000000,0.414759,0.000000,0.000000,0.002057,97336.000000,4.347826
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,297754,53.000000,2.000000,2.000000,375.539866,0.000000,0.303561,0.000000,0.000000,0.001501,148877.000000,3.773585
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,300763,67.000000,2.000000,1.000000,192.584834,0.000000,0.188776,0.000000,0.000000,0.000926,300763.000000,2.985075
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,318028,43.000000,2.000000,4.000000,734.773906,0.000000,0.534933,0.000000,0.000000,0.002657,79507.000000,4.651163
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,343000,70.000000,2.000000,1.000000,201.390686,0.000000,0.216161,0.000000,0.000000,0.001063,343000.000000,2.857143
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,364500,45.000000,2.000000,4.000000,739.613342,0.000000,0.583141,0.000000,0.000000,0.002899,91125.000000,4.444444
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,389344,46.000000,2.000000,4.000000,787.328166,0.000000,0.621899,0.000000,0.000000,0.003092,97336.000000,4.347826
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,390224,58.000000,2.000000,2.000000,398.713501,0.000000,0.373580,0.000000,0.000000,0.001851,195112.000000,3.448276
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,405224,74.000000,2.000000,1.000000,202.003118,0.000000,0.252631,0.000000,0.000000,0.001246,405224.000000,2.702703
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,446631,53.000000,2.000000,3.000000,564.840413,0.000000,0.565441,0.000000,0.000000,0.002809,148877.000000,3.773585
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,456533,77.000000,2.000000,1.000000,194.915537,0.000000,0.269384,0.000000,0.000000,0.001329,456533.000000,2.597403
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,493039,79.000000,2.000000,1.000000,195.315409,0.000000,0.289925,0.000000,0.000000,0.001432,493039.000000,2.531646
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,500094,63.000000,2.000000,2.000000,383.234691,0.000000,0.442035,0.000000,0.000000,0.002193,250047.000000,3.174603
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,585336,58.000000,2.000000,3.000000,598.959697,0.000000,0.747148,0.000000,0.000000,0.003719,195112.000000,3.448276
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,595508,53.000000,2.000000,4.000000,754.070129,0.000000,0.914790,0.000000,0.000000,0.004557,148877.000000,3.773585
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,601526,67.000000,2.000000,2.000000,385.291351,0.000000,0.533484,0.000000,0.000000,0.002650,300763.000000,2.985075
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,686000,70.000000,2.000000,2.000000,402.865194,0.000000,0.630570,0.000000,0.000000,0.003135,343000.000000,2.857143
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,750141,63.000000,2.000000,3.000000,575.603251,0.000000,0.876869,0.000000,0.000000,0.004366,250047.000000,3.174603
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,780448,58.000000,2.000000,4.000000,799.940450,0.000000,1.243480,0.000000,0.000000,0.006200,195112.000000,3.448276
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,810448,74.000000,2.000000,2.000000,404.140859,0.000000,0.747420,0.000000,0.000000,0.003720,405224.000000,2.702703
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,902289,67.000000,2.000000,3.000000,579.063253,0.000000,1.058217,0.000000,0.000000,0.005274,300763.000000,2.985075
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,913066,77.000000,2.000000,2.000000,390.142832,0.000000,0.823093,0.000000,0.000000,0.004099,456533.000000,2.597403
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,986078,79.000000,2.000000,2.000000,390.833109,0.000000,0.891466,0.000000,0.000000,0.004440,493039.000000,2.531646
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,1000188,63.000000,2.000000,4.000000,768.770162,0.000000,1.455935,0.000000,0.000000,0.007263,250047.000000,3.174603
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,1029000,70.000000,2.000000,3.000000,605.262736,0.000000,1.290685,0.000000,0.000000,0.006436,343000.000000,2.857143
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,1203052,67.000000,2.000000,4.000000,773.580424,0.000000,1.831728,0.000000,0.000000,0.009141,300763.000000,2.985075
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,1215672,74.000000,2.000000,3.000000,607.432129,0.000000,1.562059,0.000000,0.000000,0.007793,405224.000000,2.702703
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,1369599,77.000000,2.000000,3.000000,586.458435,0.000000,1.712686,0.000000,0.000000,0.008546,456533.000000,2.597403
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,1372000,70.000000,2.000000,4.000000,808.670023,0.000000,2.217478,0.000000,0.000000,0.011070,343000.000000,2.857143
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,1479117,79.000000,2.000000,3.000000,587.480733,0.000000,1.876983,0.000000,0.000000,0.009367,493039.000000,2.531646
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,1620896,74.000000,2.000000,4.000000,810.937174,0.000000,2.655838,0.000000,0.000000,0.013260,405224.000000,2.702703
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,1826132,77.000000,2.000000,4.000000,783.133077,0.000000,2.973062,0.000000,0.000000,0.014848,456533.000000,2.597403
NVIDIA H100 PCIe,1,1,circles_spatial3D,200,1972156,79.000000,2.000000,4.000000,784.628235,0.000000,3.243854,0.000000,0.000000,0.016202,493039.000000,2.531646
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,10648,22.000000,2.000000,1.000000,181.066289,0.008667,0.054659,0.000000,0.000000,0.000257,10648.000000,9.090909
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,19683,27.000000,2.000000,1.000000,168.547811,0.009000,0.053559,0.000000,0.000000,0.000251,19683.000000,7.407407
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,21296,22.000000,2.000000,2.000000,361.599599,0.009000,0.078700,0.000000,0.000000,0.000377,10648.000000,9.090909
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,29791,31.000000,2.000000,1.000000,173.234192,0.009000,0.055552,0.000000,0.000000,0.000261,29791.000000,6.451613
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,31944,22.000000,2.000000,3.000000,543.622274,0.009000,0.102602,0.000000,0.000000,0.000496,10648.000000,9.090909
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,39304,34.000000,2.000000,1.000000,190.968150,0.009000,0.060690,0.000000,0.000000,0.000287,39304.000000,5.882353
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,39366,27.000000,2.000000,2.000000,338.339498,0.009000,0.077641,0.000000,0.000000,0.000372,19683.000000,7.407407
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,42592,22.000000,2.000000,4.000000,725.164144,0.009000,0.126209,0.000000,0.000000,0.000614,10648.000000,9.090909
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,50653,37.000000,2.000000,1.000000,178.532257,0.009000,0.059887,0.000000,0.000000,0.000283,50653.000000,5.405405
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,59049,27.000000,2.000000,3.000000,507.241669,0.009000,0.100766,0.000000,0.000000,0.000488,19683.000000,7.407407
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,59319,39.000000,2.000000,1.000000,180.321121,0.009000,0.060026,0.000000,0.000000,0.000284,59319.000000,5.128205
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,59582,31.000000,2.000000,2.000000,346.719259,0.009000,0.078630,0.000000,0.000000,0.000377,29791.000000,6.451613
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,68921,41.000000,2.000000,1.000000,181.674138,0.009000,0.066861,0.000000,0.000000,0.000318,68921.000000,4.878049
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,78608,34.000000,2.000000,2.000000,381.408142,0.009000,0.107883,0.000000,0.000000,0.000523,39304.000000,5.882353
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,78732,27.000000,2.000000,4.000000,678.367330,0.009000,0.159066,0.000000,0.000000,0.000779,19683.000000,7.407407
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,79507,43.000000,2.000000,1.000000,182.616613,0.009000,0.073122,0.000000,0.000000,0.000350,79507.000000,4.651163
