GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,8.000,2,1.000,64000.000,0.011,17.709,0.000,0.000,0.089
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,8.000,0,1.000,9580.162,0.000,5.928,0.000,0.000,0.030
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,8.000,1,1.000,9537.488,0.000,5.893,0.000,0.000,0.029
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,8.000,2,1.000,9542.622,0.000,5.906,0.000,0.000,0.030
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,8.000,0,1.000,9580.164,0.011,2.540,0.000,0.000,0.013
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,8.000,1,1.000,9537.489,0.010,2.525,0.000,0.000,0.013
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,8.000,2,1.000,9542.622,0.010,2.523,0.000,0.000,0.013
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,10.000,0,1.000,64000.000,0.000,24.842,0.000,0.000,0.124
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,10.000,1,1.000,64000.000,0.000,24.871,0.000,0.000,0.124
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,10.000,2,1.000,64000.000,0.000,24.906,0.000,0.000,0.125
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,10.000,0,1.000,64000.000,0.011,17.657,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,10.000,1,1.000,64000.000,0.010,17.663,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,10.000,2,1.000,64000.000,0.012,17.667,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,10.000,0,1.000,15964.152,0.000,10.183,0.000,0.000,0.051
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,10.000,1,1.000,15922.089,0.000,10.157,0.000,0.000,0.051
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,10.000,2,1.000,15932.923,0.000,10.179,0.000,0.000,0.051
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,10.000,0,1.000,15964.153,0.011,4.425,0.000,0.000,0.022
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,10.000,1,1.000,15922.086,0.010,4.454,0.000,0.000,0.022
