GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,step,s_step
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,0,0.057
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,1,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,2,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,3,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,4,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,5,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,6,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,7,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,8,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,9,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,10,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,11,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,12,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,13,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,14,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,15,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,16,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,17,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,18,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,19,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,20,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,21,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,22,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,23,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,24,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,25,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,26,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,27,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,28,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,29,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,30,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,31,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,32,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,33,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,34,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,35,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,36,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,37,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,38,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,39,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,40,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,41,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,42,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,43,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,44,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,45,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,46,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,47,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,48,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,49,0.052
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,2.000,0,1.000,50,0.052
