GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,292008,46.000,2.000,3.000,628.697,0.000,1.448,0.000,0.000,0.007,97336.000,4.348
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,297754,53.000,2.000,2.000,399.537,0.000,1.039,0.000,0.000,0.005,148877.000,3.774
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,300763,67.000,2.000,1.000,204.437,0.000,0.662,0.000,0.000,0.003,300763.000,2.985
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,318028,43.000,2.000,4.000,785.435,0.000,1.858,0.000,0.000,0.009,79507.000,4.651
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,343000,70.000,2.000,1.000,212.743,0.000,0.829,0.000,0.000,0.004,343000.000,2.857
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,364500,45.000,2.000,4.000,787.760,0.000,2.218,0.000,0.000,0.011,91125.000,4.444
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,389344,46.000,2.000,4.000,837.077,0.000,2.460,0.000,0.000,0.012,97336.000,4.348
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,390224,58.000,2.000,2.000,420.939,0.000,1.457,0.000,0.000,0.007,195112.000,3.448
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,405224,74.000,2.000,1.000,212.962,0.000,0.980,0.000,0.000,0.005,405224.000,2.703
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,446631,53.000,2.000,3.000,598.554,0.000,2.214,0.000,0.000,0.011,148877.000,3.774
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,456533,77.000,2.000,1.000,206.368,0.000,1.151,0.000,0.000,0.006,456533.000,2.597
