GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,68921,41.000,2.000,1,1.000,198.269,0.007,0.153,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,68921,41.000,2.000,2,1.000,196.155,0.007,0.146,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_bruteforce,200,79507,43.000,2.000,0,1.000,79507.000,0.000,15.637,0.000,0.000,0.078
NVIDIA TITAN V,1,0,circles_bruteforce,200,79507,43.000,2.000,1,1.000,79507.000,0.000,16.305,0.000,0.000,0.082
NVIDIA TITAN V,1,0,circles_bruteforce,200,79507,43.000,2.000,2,1.000,79507.000,0.000,16.230,0.000,0.000,0.081
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,79507,43.000,2.000,0,1.000,79507.000,0.007,8.140,0.000,0.000,0.041
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,79507,43.000,2.000,1,1.000,79507.000,0.006,8.059,0.000,0.000,0.040
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,79507,43.000,2.000,2,1.000,79507.000,0.006,7.968,0.000,0.000,0.040
NVIDIA TITAN V,1,0,circles_spatial3D,200,79507,43.000,2.000,0,1.000,198.336,0.000,0.246,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D,200,79507,43.000,2.000,1,1.000,199.317,0.000,0.247,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D,200,79507,43.000,2.000,2,1.000,196.819,0.000,0.246,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,79507,43.000,2.000,0,1.000,198.336,0.007,0.151,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,79507,43.000,2.000,1,1.000,199.317,0.007,0.150,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,79507,43.000,2.000,2,1.000,196.819,0.006,0.151,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_bruteforce,200,91125,45.000,2.000,0,1.000,91125.000,0.000,18.459,0.000,0.000,0.092
NVIDIA TITAN V,1,0,circles_bruteforce,200,91125,45.000,2.000,1,1.000,91125.000,0.000,18.782,0.000,0.000,0.094
NVIDIA TITAN V,1,0,circles_bruteforce,200,91125,45.000,2.000,2,1.000,91125.000,0.000,18.782,0.000,0.000,0.094
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,91125,45.000,2.000,0,1.000,91125.000,0.007,9.774,0.000,0.000,0.049
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,91125,45.000,2.000,1,1.000,91125.000,0.006,9.400,0.000,0.000,0.047
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,91125,45.000,2.000,2,1.000,91125.000,0.006,9.328,0.000,0.000,0.047
NVIDIA TITAN V,1,0,circles_spatial3D,200,91125,45.000,2.000,0,1.000,199.804,0.000,0.335,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D,200,91125,45.000,2.000,1,1.000,199.587,0.000,0.341,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D,200,91125,45.000,2.000,2,1.000,198.165,0.000,0.333,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,91125,45.000,2.000,0,1.000,199.804,0.007,0.158,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,91125,45.000,2.000,1,1.000,199.587,0.006,0.155,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,91125,45.000,2.000,2,1.000,198.165,0.006,0.155,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_bruteforce,200,97336,46.000,2.000,0,1.000,97336.000,0.000,32.433,0.000,0.000,0.162
NVIDIA TITAN V,1,0,circles_bruteforce,200,97336,46.000,2.000,1,1.000,97336.000,0.000,32.440,0.000,0.000,0.162
NVIDIA TITAN V,1,0,circles_bruteforce,200,97336,46.000,2.000,2,1.000,97336.000,0.000,32.521,0.000,0.000,0.163
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,97336,46.000,2.000,0,1.000,97336.000,0.007,9.609,0.000,0.000,0.048
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,97336,46.000,2.000,1,1.000,97336.000,0.006,9.601,0.000,0.000,0.048
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,97336,46.000,2.000,2,1.000,97336.000,0.007,9.597,0.000,0.000,0.048
NVIDIA TITAN V,1,0,circles_spatial3D,200,97336,46.000,2.000,0,1.000,210.621,0.000,0.355,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D,200,97336,46.000,2.000,1,1.000,211.091,0.000,0.365,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D,200,97336,46.000,2.000,2,1.000,209.716,0.000,0.357,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,97336,46.000,2.000,0,1.000,210.621,0.007,0.161,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,97336,46.000,2.000,1,1.000,211.091,0.006,0.159,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,97336,46.000,2.000,2,1.000,209.716,0.006,0.159,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_bruteforce,200,195112,58.000,2.000,0,1.000,195112.000,0.000,99.786,0.000,0.000,0.499
NVIDIA TITAN V,1,0,circles_bruteforce,200,195112,58.000,2.000,1,1.000,195112.000,0.000,99.105,0.000,0.000,0.496
NVIDIA TITAN V,1,0,circles_bruteforce,200,195112,58.000,2.000,2,1.000,195112.000,0.000,99.911,0.000,0.000,0.500
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,195112,58.000,2.000,0,1.000,195112.000,0.007,38.311,0.000,0.000,0.192
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,195112,58.000,2.000,1,1.000,195112.000,0.007,38.622,0.000,0.000,0.193
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,195112,58.000,2.000,2,1.000,195112.000,0.007,38.712,0.000,0.000,0.194
NVIDIA TITAN V,1,0,circles_spatial3D,200,195112,58.000,2.000,0,1.000,210.869,0.000,0.531,0.000,0.000,0.003
NVIDIA TITAN V,1,0,circles_spatial3D,200,195112,58.000,2.000,1,1.000,210.908,0.000,0.538,0.000,0.000,0.003
NVIDIA TITAN V,1,0,circles_spatial3D,200,195112,58.000,2.000,2,1.000,210.918,0.000,0.537,0.000,0.000,0.003
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,195112,58.000,2.000,0,1.000,210.869,0.007,0.271,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,195112,58.000,2.000,1,1.000,210.908,0.007,0.273,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,195112,58.000,2.000,2,1.000,210.918,0.007,0.272,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_bruteforce,200,300763,67.000,2.000,0,1.000,300763.000,0.000,214.980,0.000,0.000,1.075
NVIDIA TITAN V,1,0,circles_bruteforce,200,300763,67.000,2.000,1,1.000,300763.000,0.000,214.693,0.000,0.000,1.073
NVIDIA TITAN V,1,0,circles_bruteforce,200,300763,67.000,2.000,2,1.000,300763.000,0.000,213.707,0.000,0.000,1.069
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,300763,67.000,2.000,0,1.000,300763.000,0.007,87.843,0.000,0.000,0.439
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,300763,67.000,2.000,1,1.000,300763.000,0.007,87.893,0.000,0.000,0.439
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,300763,67.000,2.000,2,1.000,300763.000,0.007,87.784,0.000,0.000,0.439
NVIDIA TITAN V,1,0,circles_spatial3D,200,300763,67.000,2.000,0,1.000,204.075,0.000,0.784,0.000,0.000,0.004
NVIDIA TITAN V,1,0,circles_spatial3D,200,300763,67.000,2.000,1,1.000,204.452,0.000,0.786,0.000,0.000,0.004
NVIDIA TITAN V,1,0,circles_spatial3D,200,300763,67.000,2.000,2,1.000,204.783,0.000,0.793,0.000,0.000,0.004
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,300763,67.000,2.000,0,1.000,204.075,0.007,0.451,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,300763,67.000,2.000,1,1.000,204.452,0.007,0.450,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,300763,67.000,2.000,2,1.000,204.783,0.007,0.455,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_bruteforce,200,405224,74.000,2.000,0,1.000,405224.000,0.000,364.930,0.000,0.000,1.825
NVIDIA TITAN V,1,0,circles_bruteforce,200,405224,74.000,2.000,1,1.000,405224.000,0.000,364.512,0.000,0.000,1.823
NVIDIA TITAN V,1,0,circles_bruteforce,200,405224,74.000,2.000,2,1.000,405224.000,0.000,363.957,0.000,0.000,1.820
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,405224,74.000,2.000,0,1.000,405224.000,0.007,156.238,0.000,0.000,0.781
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,405224,74.000,2.000,1,1.000,405224.000,0.007,156.805,0.000,0.000,0.784
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,405224,74.000,2.000,2,1.000,405224.000,0.007,156.210,0.000,0.000,0.781
NVIDIA TITAN V,1,0,circles_spatial3D,200,405224,74.000,2.000,0,1.000,213.040,0.000,1.196,0.000,0.000,0.006
NVIDIA TITAN V,1,0,circles_spatial3D,200,405224,74.000,2.000,1,1.000,213.019,0.000,1.191,0.000,0.000,0.006
NVIDIA TITAN V,1,0,circles_spatial3D,200,405224,74.000,2.000,2,1.000,212.826,0.000,1.204,0.000,0.000,0.006
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,405224,74.000,2.000,0,1.000,213.040,0.007,0.765,0.000,0.000,0.004
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,405224,74.000,2.000,1,1.000,213.019,0.007,0.763,0.000,0.000,0.004
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,405224,74.000,2.000,2,1.000,212.826,0.007,0.764,0.000,0.000,0.004
NVIDIA TITAN V,1,0,circles_bruteforce,200,493039,79.000,2.000,0,1.000,493039.000,0.000,531.112,0.000,0.000,2.656
NVIDIA TITAN V,1,0,circles_bruteforce,200,493039,79.000,2.000,1,1.000,493039.000,0.000,531.178,0.000,0.000,2.656
NVIDIA TITAN V,1,0,circles_bruteforce,200,493039,79.000,2.000,2,1.000,493039.000,0.000,530.742,0.000,0.000,2.654
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,493039,79.000,2.000,0,1.000,493039.000,0.007,224.881,0.000,0.000,1.124
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,493039,79.000,2.000,1,1.000,493039.000,0.007,225.015,0.000,0.000,1.125
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,493039,79.000,2.000,2,1.000,493039.000,0.007,225.132,0.000,0.000,1.126
NVIDIA TITAN V,1,0,circles_spatial3D,200,493039,79.000,2.000,0,1.000,206.956,0.000,1.531,0.000,0.000,0.008
NVIDIA TITAN V,1,0,circles_spatial3D,200,493039,79.000,2.000,1,1.000,206.722,0.000,1.530,0.000,0.000,0.008
NVIDIA TITAN V,1,0,circles_spatial3D,200,493039,79.000,2.000,2,1.000,206.346,0.000,1.526,0.000,0.000,0.008
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,493039,79.000,2.000,0,1.000,206.956,0.007,1.023,0.000,0.000,0.005
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,493039,79.000,2.000,1,1.000,206.722,0.007,1.022,0.000,0.000,0.005
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,493039,79.000,2.000,2,1.000,206.346,0.007,1.023,0.000,0.000,0.005
NVIDIA TITAN V,1,0,circles_bruteforce,200,592704,84.000,2.000,0,1.000,592704.000,0.000,748.535,0.000,0.000,3.743
NVIDIA TITAN V,1,0,circles_bruteforce,200,592704,84.000,2.000,1,1.000,592704.000,0.000,748.836,0.000,0.000,3.744
NVIDIA TITAN V,1,0,circles_bruteforce,200,592704,84.000,2.000,2,1.000,592704.000,0.000,748.558,0.000,0.000,3.743
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,592704,84.000,2.000,0,1.000,592704.000,0.007,300.522,0.000,0.000,1.503
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,592704,84.000,2.000,1,1.000,592704.000,0.007,300.525,0.000,0.000,1.503
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,592704,84.000,2.000,2,1.000,592704.000,0.007,299.810,0.000,0.000,1.499
NVIDIA TITAN V,1,0,circles_spatial3D,200,592704,84.000,2.000,0,1.000,213.718,0.000,1.950,0.000,0.000,0.010
NVIDIA TITAN V,1,0,circles_spatial3D,200,592704,84.000,2.000,1,1.000,213.395,0.000,1.948,0.000,0.000,0.010
NVIDIA TITAN V,1,0,circles_spatial3D,200,592704,84.000,2.000,2,1.000,213.596,0.000,1.949,0.000,0.000,0.010
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,592704,84.000,2.000,0,1.000,213.718,0.007,1.333,0.000,0.000,0.007
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,592704,84.000,2.000,1,1.000,213.395,0.007,1.329,0.000,0.000,0.007
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,592704,84.000,2.000,2,1.000,213.596,0.007,1.328,0.000,0.000,0.007
NVIDIA TITAN V,1,0,circles_bruteforce,200,704969,89.000,2.000,0,1.000,704969.000,0.000,1029.867,0.000,0.000,5.149
NVIDIA TITAN V,1,0,circles_bruteforce,200,704969,89.000,2.000,1,1.000,704969.000,0.000,1029.134,0.000,0.000,5.146
NVIDIA TITAN V,1,0,circles_bruteforce,200,704969,89.000,2.000,2,1.000,704969.000,0.000,1028.372,0.000,0.000,5.142
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,704969,89.000,2.000,0,1.000,704969.000,0.007,425.600,0.000,0.000,2.128
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,704969,89.000,2.000,1,1.000,704969.000,0.007,425.798,0.000,0.000,2.129
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,704969,89.000,2.000,2,1.000,704969.000,0.007,425.490,0.000,0.000,2.127
NVIDIA TITAN V,1,0,circles_spatial3D,200,704969,89.000,2.000,0,1.000,207.939,0.000,2.364,0.000,0.000,0.012
NVIDIA TITAN V,1,0,circles_spatial3D,200,704969,89.000,2.000,1,1.000,207.590,0.000,2.360,0.000,0.000,0.012
NVIDIA TITAN V,1,0,circles_spatial3D,200,704969,89.000,2.000,2,1.000,207.901,0.000,2.373,0.000,0.000,0.012
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,704969,89.000,2.000,0,1.000,207.939,0.007,1.659,0.000,0.000,0.008
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,704969,89.000,2.000,1,1.000,207.590,0.007,1.657,0.000,0.000,0.008
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,704969,89.000,2.000,2,1.000,207.901,0.007,1.659,0.000,0.000,0.008
NVIDIA TITAN V,1,0,circles_bruteforce,200,804357,93.000,2.000,0,1.000,804357.000,0.000,1324.517,0.000,0.000,6.623
NVIDIA TITAN V,1,0,circles_bruteforce,200,804357,93.000,2.000,1,1.000,804357.000,0.000,1323.087,0.000,0.000,6.615
NVIDIA TITAN V,1,0,circles_bruteforce,200,804357,93.000,2.000,2,1.000,804357.000,0.000,1323.325,0.000,0.000,6.617
