GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,89373,31.000,2.000,0,3.000,564.784,0.056,0.283,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,89373,31.000,2.000,1,3.000,572.229,0.054,0.287,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,89373,31.000,2.000,2,3.000,570.090,0.057,0.282,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,119164,31.000,2.000,0,4.000,753.375,0.000,0.915,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,119164,31.000,2.000,1,4.000,760.470,0.000,0.900,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,119164,31.000,2.000,2,4.000,757.545,0.000,0.916,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,119164,31.000,2.000,0,4.000,753.375,0.055,0.490,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,119164,31.000,2.000,1,4.000,760.470,0.054,0.502,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,119164,31.000,2.000,2,4.000,757.545,0.055,0.484,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,39304,34.000,2.000,0,1.000,207.242,0.000,0.206,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,39304,34.000,2.000,1,1.000,207.567,0.000,0.204,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,39304,34.000,2.000,2,1.000,208.122,0.000,0.207,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,39304,34.000,2.000,0,1.000,207.242,0.058,0.116,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,39304,34.000,2.000,1,1.000,207.567,0.054,0.115,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,39304,34.000,2.000,2,1.000,208.122,0.054,0.116,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,78608,34.000,2.000,0,2.000,412.575,0.000,0.344,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,78608,34.000,2.000,1,2.000,418.607,0.000,0.350,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,78608,34.000,2.000,2,2.000,415.471,0.000,0.345,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,78608,34.000,2.000,0,2.000,412.575,0.054,0.221,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,78608,34.000,2.000,1,2.000,418.607,0.054,0.224,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,78608,34.000,2.000,2,2.000,415.471,0.057,0.220,0.000,0.000,0.001
