GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,10648,22.000,2.000,0,1.000,10648.000,0.000,1.972,0.000,0.000,0.010
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,10648,22.000,2.000,1,1.000,10648.000,0.000,1.926,0.000,0.000,0.010
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,10648,22.000,2.000,2,1.000,10648.000,0.000,1.933,0.000,0.000,0.010
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,10648,22.000,2.000,0,1.000,10648.000,22.056,0.916,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,10648,22.000,2.000,1,1.000,10648.000,0.120,0.864,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,10648,22.000,2.000,2,1.000,10648.000,0.104,0.863,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,10648,22.000,2.000,0,1.000,210.432,0.000,0.199,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,10648,22.000,2.000,1,1.000,204.579,0.000,0.194,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,10648,22.000,2.000,2,1.000,210.178,0.000,0.199,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,10648,22.000,2.000,0,1.000,210.432,24.409,0.124,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,10648,22.000,2.000,1,1.000,204.579,0.065,0.120,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,10648,22.000,2.000,2,1.000,210.178,0.063,0.123,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,19683,27.000,2.000,0,1.000,19683.000,0.000,3.101,0.000,0.000,0.015
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,19683,27.000,2.000,1,1.000,19683.000,0.000,3.097,0.000,0.000,0.015
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,19683,27.000,2.000,2,1.000,19683.000,0.000,3.091,0.000,0.000,0.015
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,19683,27.000,2.000,0,1.000,19683.000,0.065,1.320,0.000,0.000,0.007
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,19683,27.000,2.000,1,1.000,19683.000,0.058,1.322,0.000,0.000,0.007
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,19683,27.000,2.000,2,1.000,19683.000,0.058,1.317,0.000,0.000,0.007
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,19683,27.000,2.000,0,1.000,188.485,0.000,0.201,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,19683,27.000,2.000,1,1.000,191.363,0.000,0.193,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,19683,27.000,2.000,2,1.000,187.777,0.000,0.196,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,19683,27.000,2.000,0,1.000,188.485,0.056,0.111,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,19683,27.000,2.000,1,1.000,191.363,0.058,0.110,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,19683,27.000,2.000,2,1.000,187.777,0.058,0.111,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,29791,31.000,2.000,0,1.000,29791.000,0.000,4.356,0.000,0.000,0.022
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,29791,31.000,2.000,1,1.000,29791.000,0.000,4.360,0.000,0.000,0.022
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,29791,31.000,2.000,2,1.000,29791.000,0.000,4.364,0.000,0.000,0.022
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,29791,31.000,2.000,0,1.000,29791.000,0.057,1.810,0.000,0.000,0.009
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,29791,31.000,2.000,1,1.000,29791.000,0.055,1.811,0.000,0.000,0.009
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,29791,31.000,2.000,2,1.000,29791.000,0.062,1.813,0.000,0.000,0.009
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,29791,31.000,2.000,0,1.000,190.947,0.000,0.195,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,29791,31.000,2.000,1,1.000,191.559,0.000,0.208,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,29791,31.000,2.000,2,1.000,191.369,0.000,0.197,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,29791,31.000,2.000,0,1.000,190.947,0.067,0.110,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,29791,31.000,2.000,1,1.000,191.559,0.061,0.116,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,29791,31.000,2.000,2,1.000,191.369,0.062,0.111,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,39304,34.000,2.000,0,1.000,39304.000,0.000,5.540,0.000,0.000,0.028
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,39304,34.000,2.000,1,1.000,39304.000,0.000,5.553,0.000,0.000,0.028
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,39304,34.000,2.000,2,1.000,39304.000,0.000,5.558,0.000,0.000,0.028
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,39304,34.000,2.000,0,1.000,39304.000,0.061,2.275,0.000,0.000,0.011
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,39304,34.000,2.000,1,1.000,39304.000,0.062,2.274,0.000,0.000,0.011
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,39304,34.000,2.000,2,1.000,39304.000,0.061,2.293,0.000,0.000,0.011
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,39304,34.000,2.000,0,1.000,207.242,0.000,0.207,0.000,0.000,0.001
