GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,19683,27.000,2.000,0,1.000,188.485,0.006,0.103,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,19683,27.000,2.000,1,1.000,191.363,0.006,0.101,0.000,0.000,0.000
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,19683,27.000,2.000,2,1.000,187.777,0.006,0.102,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_bruteforce,200,29791,31.000,2.000,0,1.000,29791.000,0.000,4.893,0.000,0.000,0.024
NVIDIA TITAN V,1,0,circles_bruteforce,200,29791,31.000,2.000,1,1.000,29791.000,0.000,4.898,0.000,0.000,0.024
NVIDIA TITAN V,1,0,circles_bruteforce,200,29791,31.000,2.000,2,1.000,29791.000,0.000,4.904,0.000,0.000,0.025
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,29791,31.000,2.000,0,1.000,29791.000,0.007,2.013,0.000,0.000,0.010
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,29791,31.000,2.000,1,1.000,29791.000,0.006,2.016,0.000,0.000,0.010
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,29791,31.000,2.000,2,1.000,29791.000,0.006,2.017,0.000,0.000,0.010
NVIDIA TITAN V,1,0,circles_spatial3D,200,29791,31.000,2.000,0,1.000,190.947,0.000,0.195,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D,200,29791,31.000,2.000,1,1.000,191.559,0.000,0.207,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D,200,29791,31.000,2.000,2,1.000,191.369,0.000,0.194,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,29791,31.000,2.000,0,1.000,190.947,0.007,0.105,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,29791,31.000,2.000,1,1.000,191.559,0.006,0.112,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,29791,31.000,2.000,2,1.000,191.369,0.006,0.105,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_bruteforce,200,39304,34.000,2.000,0,1.000,39304.000,0.000,6.231,0.000,0.000,0.031
NVIDIA TITAN V,1,0,circles_bruteforce,200,39304,34.000,2.000,1,1.000,39304.000,0.000,6.248,0.000,0.000,0.031
NVIDIA TITAN V,1,0,circles_bruteforce,200,39304,34.000,2.000,2,1.000,39304.000,0.000,6.244,0.000,0.000,0.031
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,39304,34.000,2.000,0,1.000,39304.000,0.007,2.539,0.000,0.000,0.013
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,39304,34.000,2.000,1,1.000,39304.000,0.007,2.539,0.000,0.000,0.013
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,39304,34.000,2.000,2,1.000,39304.000,0.006,2.560,0.000,0.000,0.013
NVIDIA TITAN V,1,0,circles_spatial3D,200,39304,34.000,2.000,0,1.000,207.242,0.000,0.205,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D,200,39304,34.000,2.000,1,1.000,207.567,0.000,0.204,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D,200,39304,34.000,2.000,2,1.000,208.122,0.000,0.208,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,39304,34.000,2.000,0,1.000,207.242,0.007,0.110,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,39304,34.000,2.000,1,1.000,207.567,0.006,0.110,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,39304,34.000,2.000,2,1.000,208.122,0.006,0.111,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_bruteforce,200,50653,37.000,2.000,0,1.000,50653.000,0.000,9.950,0.000,0.000,0.050
NVIDIA TITAN V,1,0,circles_bruteforce,200,50653,37.000,2.000,1,1.000,50653.000,0.000,9.977,0.000,0.000,0.050
NVIDIA TITAN V,1,0,circles_bruteforce,200,50653,37.000,2.000,2,1.000,50653.000,0.000,9.938,0.000,0.000,0.050
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,50653,37.000,2.000,0,1.000,50653.000,0.007,3.168,0.000,0.000,0.016
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,50653,37.000,2.000,1,1.000,50653.000,0.006,3.173,0.000,0.000,0.016
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,50653,37.000,2.000,2,1.000,50653.000,0.007,3.168,0.000,0.000,0.016
NVIDIA TITAN V,1,0,circles_spatial3D,200,50653,37.000,2.000,0,1.000,194.729,0.000,0.215,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D,200,50653,37.000,2.000,1,1.000,195.591,0.000,0.205,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D,200,50653,37.000,2.000,2,1.000,193.307,0.000,0.202,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,50653,37.000,2.000,0,1.000,194.729,0.007,0.118,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,50653,37.000,2.000,1,1.000,195.591,0.006,0.112,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,50653,37.000,2.000,2,1.000,193.307,0.006,0.111,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_bruteforce,200,59319,39.000,2.000,0,1.000,59319.000,0.000,11.508,0.000,0.000,0.058
NVIDIA TITAN V,1,0,circles_bruteforce,200,59319,39.000,2.000,1,1.000,59319.000,0.000,11.515,0.000,0.000,0.058
NVIDIA TITAN V,1,0,circles_bruteforce,200,59319,39.000,2.000,2,1.000,59319.000,0.000,11.495,0.000,0.000,0.057
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,59319,39.000,2.000,0,1.000,59319.000,0.007,3.826,0.000,0.000,0.019
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,59319,39.000,2.000,1,1.000,59319.000,0.006,3.903,0.000,0.000,0.020
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,59319,39.000,2.000,2,1.000,59319.000,0.006,3.972,0.000,0.000,0.020
NVIDIA TITAN V,1,0,circles_spatial3D,200,59319,39.000,2.000,0,1.000,196.468,0.000,0.214,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D,200,59319,39.000,2.000,1,1.000,197.342,0.000,0.209,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D,200,59319,39.000,2.000,2,1.000,195.093,0.000,0.209,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,59319,39.000,2.000,0,1.000,196.468,0.007,0.137,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,59319,39.000,2.000,1,1.000,197.342,0.006,0.142,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,59319,39.000,2.000,2,1.000,195.093,0.006,0.138,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_bruteforce,200,68921,41.000,2.000,0,1.000,68921.000,0.000,14.238,0.000,0.000,0.071
NVIDIA TITAN V,1,0,circles_bruteforce,200,68921,41.000,2.000,1,1.000,68921.000,0.000,14.234,0.000,0.000,0.071
NVIDIA TITAN V,1,0,circles_bruteforce,200,68921,41.000,2.000,2,1.000,68921.000,0.000,13.881,0.000,0.000,0.069
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,68921,41.000,2.000,0,1.000,68921.000,0.007,7.026,0.000,0.000,0.035
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,68921,41.000,2.000,1,1.000,68921.000,0.006,7.014,0.000,0.000,0.035
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,68921,41.000,2.000,2,1.000,68921.000,0.007,7.012,0.000,0.000,0.035
NVIDIA TITAN V,1,0,circles_spatial3D,200,68921,41.000,2.000,0,1.000,197.935,0.000,0.219,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D,200,68921,41.000,2.000,1,1.000,198.269,0.000,0.224,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D,200,68921,41.000,2.000,2,1.000,196.155,0.000,0.227,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,68921,41.000,2.000,0,1.000,197.935,0.007,0.145,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,68921,41.000,2.000,1,1.000,198.269,0.006,0.148,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,68921,41.000,2.000,2,1.000,196.155,0.006,0.142,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_bruteforce,200,79507,43.000,2.000,0,1.000,79507.000,0.000,15.591,0.000,0.000,0.078
NVIDIA TITAN V,1,0,circles_bruteforce,200,79507,43.000,2.000,1,1.000,79507.000,0.000,16.405,0.000,0.000,0.082
NVIDIA TITAN V,1,0,circles_bruteforce,200,79507,43.000,2.000,2,1.000,79507.000,0.000,16.302,0.000,0.000,0.081
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,79507,43.000,2.000,0,1.000,79507.000,0.007,8.146,0.000,0.000,0.041
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,79507,43.000,2.000,1,1.000,79507.000,0.007,7.989,0.000,0.000,0.040
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,79507,43.000,2.000,2,1.000,79507.000,0.006,7.969,0.000,0.000,0.040
NVIDIA TITAN V,1,0,circles_spatial3D,200,79507,43.000,2.000,0,1.000,198.336,0.000,0.293,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D,200,79507,43.000,2.000,1,1.000,199.317,0.000,0.305,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D,200,79507,43.000,2.000,2,1.000,196.819,0.000,0.303,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,79507,43.000,2.000,0,1.000,198.336,0.007,0.149,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,79507,43.000,2.000,1,1.000,199.317,0.006,0.146,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,79507,43.000,2.000,2,1.000,196.819,0.006,0.145,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_bruteforce,200,91125,45.000,2.000,0,1.000,91125.000,0.000,18.740,0.000,0.000,0.094
NVIDIA TITAN V,1,0,circles_bruteforce,200,91125,45.000,2.000,1,1.000,91125.000,0.000,19.102,0.000,0.000,0.096
NVIDIA TITAN V,1,0,circles_bruteforce,200,91125,45.000,2.000,2,1.000,91125.000,0.000,19.118,0.000,0.000,0.096
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,91125,45.000,2.000,0,1.000,91125.000,0.007,9.753,0.000,0.000,0.049
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,91125,45.000,2.000,1,1.000,91125.000,0.006,9.414,0.000,0.000,0.047
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,91125,45.000,2.000,2,1.000,91125.000,0.007,9.468,0.000,0.000,0.047
NVIDIA TITAN V,1,0,circles_spatial3D,200,91125,45.000,2.000,0,1.000,199.804,0.000,0.326,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D,200,91125,45.000,2.000,1,1.000,199.587,0.000,0.322,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D,200,91125,45.000,2.000,2,1.000,198.165,0.000,0.323,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,91125,45.000,2.000,0,1.000,199.804,0.007,0.152,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,91125,45.000,2.000,1,1.000,199.587,0.006,0.153,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,91125,45.000,2.000,2,1.000,198.165,0.006,0.151,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_bruteforce,200,97336,46.000,2.000,0,1.000,97336.000,0.000,32.489,0.000,0.000,0.162
NVIDIA TITAN V,1,0,circles_bruteforce,200,97336,46.000,2.000,1,1.000,97336.000,0.000,32.492,0.000,0.000,0.162
NVIDIA TITAN V,1,0,circles_bruteforce,200,97336,46.000,2.000,2,1.000,97336.000,0.000,32.638,0.000,0.000,0.163
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,97336,46.000,2.000,0,1.000,97336.000,0.007,9.605,0.000,0.000,0.048
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,97336,46.000,2.000,1,1.000,97336.000,0.007,9.600,0.000,0.000,0.048
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,97336,46.000,2.000,2,1.000,97336.000,0.006,9.593,0.000,0.000,0.048
NVIDIA TITAN V,1,0,circles_spatial3D,200,97336,46.000,2.000,0,1.000,210.621,0.000,0.336,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D,200,97336,46.000,2.000,1,1.000,211.091,0.000,0.338,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D,200,97336,46.000,2.000,2,1.000,209.716,0.000,0.336,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,97336,46.000,2.000,0,1.000,210.621,0.007,0.154,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,97336,46.000,2.000,1,1.000,211.091,0.006,0.156,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,97336,46.000,2.000,2,1.000,209.716,0.006,0.153,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_bruteforce,200,195112,58.000,2.000,0,1.000,195112.000,0.000,103.430,0.000,0.000,0.517
NVIDIA TITAN V,1,0,circles_bruteforce,200,195112,58.000,2.000,1,1.000,195112.000,0.000,102.914,0.000,0.000,0.515
NVIDIA TITAN V,1,0,circles_bruteforce,200,195112,58.000,2.000,2,1.000,195112.000,0.000,104.164,0.000,0.000,0.521
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,195112,58.000,2.000,0,1.000,195112.000,0.007,38.349,0.000,0.000,0.192
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,195112,58.000,2.000,1,1.000,195112.000,0.007,38.797,0.000,0.000,0.194
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,195112,58.000,2.000,2,1.000,195112.000,0.007,39.107,0.000,0.000,0.196
NVIDIA TITAN V,1,0,circles_spatial3D,200,195112,58.000,2.000,0,1.000,210.869,0.000,0.495,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D,200,195112,58.000,2.000,1,1.000,210.908,0.000,0.502,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D,200,195112,58.000,2.000,2,1.000,210.918,0.000,0.500,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,195112,58.000,2.000,0,1.000,210.869,0.007,0.255,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,195112,58.000,2.000,1,1.000,210.908,0.007,0.257,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,195112,58.000,2.000,2,1.000,210.918,0.007,0.256,0.000,0.000,0.001
NVIDIA TITAN V,1,0,circles_bruteforce,200,300763,67.000,2.000,0,1.000,300763.000,0.000,221.070,0.000,0.000,1.105
NVIDIA TITAN V,1,0,circles_bruteforce,200,300763,67.000,2.000,1,1.000,300763.000,0.000,220.564,0.000,0.000,1.103
NVIDIA TITAN V,1,0,circles_bruteforce,200,300763,67.000,2.000,2,1.000,300763.000,0.000,220.234,0.000,0.000,1.101
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,300763,67.000,2.000,0,1.000,300763.000,0.007,88.285,0.000,0.000,0.441
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,300763,67.000,2.000,1,1.000,300763.000,0.007,88.168,0.000,0.000,0.441
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,300763,67.000,2.000,2,1.000,300763.000,0.007,88.099,0.000,0.000,0.440
NVIDIA TITAN V,1,0,circles_spatial3D,200,300763,67.000,2.000,0,1.000,204.075,0.000,0.712,0.000,0.000,0.004
NVIDIA TITAN V,1,0,circles_spatial3D,200,300763,67.000,2.000,1,1.000,204.452,0.000,0.715,0.000,0.000,0.004
NVIDIA TITAN V,1,0,circles_spatial3D,200,300763,67.000,2.000,2,1.000,204.783,0.000,0.712,0.000,0.000,0.004
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,300763,67.000,2.000,0,1.000,204.075,0.007,0.351,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,300763,67.000,2.000,1,1.000,204.452,0.007,0.352,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,300763,67.000,2.000,2,1.000,204.783,0.007,0.355,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_bruteforce,200,405224,74.000,2.000,0,1.000,405224.000,0.000,374.660,0.000,0.000,1.873
NVIDIA TITAN V,1,0,circles_bruteforce,200,405224,74.000,2.000,1,1.000,405224.000,0.000,374.746,0.000,0.000,1.874
NVIDIA TITAN V,1,0,circles_bruteforce,200,405224,74.000,2.000,2,1.000,405224.000,0.000,373.892,0.000,0.000,1.869
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,405224,74.000,2.000,0,1.000,405224.000,0.007,156.984,0.000,0.000,0.785
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,405224,74.000,2.000,1,1.000,405224.000,0.007,156.918,0.000,0.000,0.785
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,405224,74.000,2.000,2,1.000,405224.000,0.007,157.244,0.000,0.000,0.786
NVIDIA TITAN V,1,0,circles_spatial3D,200,405224,74.000,2.000,0,1.000,213.040,0.000,0.921,0.000,0.000,0.005
NVIDIA TITAN V,1,0,circles_spatial3D,200,405224,74.000,2.000,1,1.000,213.019,0.000,0.917,0.000,0.000,0.005
NVIDIA TITAN V,1,0,circles_spatial3D,200,405224,74.000,2.000,2,1.000,212.826,0.000,0.916,0.000,0.000,0.005
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,405224,74.000,2.000,0,1.000,213.040,0.007,0.467,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,405224,74.000,2.000,1,1.000,213.019,0.007,0.464,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,405224,74.000,2.000,2,1.000,212.826,0.007,0.466,0.000,0.000,0.002
NVIDIA TITAN V,1,0,circles_bruteforce,200,493039,79.000,2.000,0,1.000,493039.000,0.000,544.112,0.000,0.000,2.721
NVIDIA TITAN V,1,0,circles_bruteforce,200,493039,79.000,2.000,1,1.000,493039.000,0.000,543.777,0.000,0.000,2.719
NVIDIA TITAN V,1,0,circles_bruteforce,200,493039,79.000,2.000,2,1.000,493039.000,0.000,543.896,0.000,0.000,2.719
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,493039,79.000,2.000,0,1.000,493039.000,0.007,225.608,0.000,0.000,1.128
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,493039,79.000,2.000,1,1.000,493039.000,0.007,225.778,0.000,0.000,1.129
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,493039,79.000,2.000,2,1.000,493039.000,0.007,225.608,0.000,0.000,1.128
NVIDIA TITAN V,1,0,circles_spatial3D,200,493039,79.000,2.000,0,1.000,206.956,0.000,1.062,0.000,0.000,0.005
NVIDIA TITAN V,1,0,circles_spatial3D,200,493039,79.000,2.000,1,1.000,206.722,0.000,1.063,0.000,0.000,0.005
NVIDIA TITAN V,1,0,circles_spatial3D,200,493039,79.000,2.000,2,1.000,206.346,0.000,1.065,0.000,0.000,0.005
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,493039,79.000,2.000,0,1.000,206.956,0.007,0.549,0.000,0.000,0.003
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,493039,79.000,2.000,1,1.000,206.722,0.007,0.550,0.000,0.000,0.003
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,493039,79.000,2.000,2,1.000,206.346,0.007,0.548,0.000,0.000,0.003
NVIDIA TITAN V,1,0,circles_bruteforce,200,592704,84.000,2.000,0,1.000,592704.000,0.000,768.146,0.000,0.000,3.841
NVIDIA TITAN V,1,0,circles_bruteforce,200,592704,84.000,2.000,1,1.000,592704.000,0.000,768.464,0.000,0.000,3.842
NVIDIA TITAN V,1,0,circles_bruteforce,200,592704,84.000,2.000,2,1.000,592704.000,0.000,767.634,0.000,0.000,3.838
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,592704,84.000,2.000,0,1.000,592704.000,0.007,300.953,0.000,0.000,1.505
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,592704,84.000,2.000,1,1.000,592704.000,0.007,300.728,0.000,0.000,1.504
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,592704,84.000,2.000,2,1.000,592704.000,0.007,300.756,0.000,0.000,1.504
NVIDIA TITAN V,1,0,circles_spatial3D,200,592704,84.000,2.000,0,1.000,213.718,0.000,1.312,0.000,0.000,0.007
NVIDIA TITAN V,1,0,circles_spatial3D,200,592704,84.000,2.000,1,1.000,213.395,0.000,1.313,0.000,0.000,0.007
NVIDIA TITAN V,1,0,circles_spatial3D,200,592704,84.000,2.000,2,1.000,213.596,0.000,1.306,0.000,0.000,0.007
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,592704,84.000,2.000,0,1.000,213.718,0.007,0.662,0.000,0.000,0.003
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,592704,84.000,2.000,1,1.000,213.395,0.007,0.660,0.000,0.000,0.003
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,592704,84.000,2.000,2,1.000,213.596,0.007,0.659,0.000,0.000,0.003
NVIDIA TITAN V,1,0,circles_bruteforce,200,704969,89.000,2.000,0,1.000,704969.000,0.000,1057.946,0.000,0.000,5.290
NVIDIA TITAN V,1,0,circles_bruteforce,200,704969,89.000,2.000,1,1.000,704969.000,0.000,1058.880,0.000,0.000,5.294
NVIDIA TITAN V,1,0,circles_bruteforce,200,704969,89.000,2.000,2,1.000,704969.000,0.000,1057.226,0.000,0.000,5.286
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,704969,89.000,2.000,0,1.000,704969.000,0.007,426.006,0.000,0.000,2.130
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,704969,89.000,2.000,1,1.000,704969.000,0.007,426.026,0.000,0.000,2.130
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,704969,89.000,2.000,2,1.000,704969.000,0.007,425.500,0.000,0.000,2.127
NVIDIA TITAN V,1,0,circles_spatial3D,200,704969,89.000,2.000,0,1.000,207.939,0.000,1.488,0.000,0.000,0.007
NVIDIA TITAN V,1,0,circles_spatial3D,200,704969,89.000,2.000,1,1.000,207.590,0.000,1.491,0.000,0.000,0.007
NVIDIA TITAN V,1,0,circles_spatial3D,200,704969,89.000,2.000,2,1.000,207.901,0.000,1.498,0.000,0.000,0.007
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,704969,89.000,2.000,0,1.000,207.939,0.007,0.766,0.000,0.000,0.004
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,704969,89.000,2.000,1,1.000,207.590,0.007,0.761,0.000,0.000,0.004
NVIDIA TITAN V,1,0,circles_spatial3D_rtc,200,704969,89.000,2.000,2,1.000,207.901,0.007,0.764,0.000,0.000,0.004
NVIDIA TITAN V,1,0,circles_bruteforce,200,804357,93.000,2.000,0,1.000,804357.000,0.000,1359.258,0.000,0.000,6.796
NVIDIA TITAN V,1,0,circles_bruteforce,200,804357,93.000,2.000,1,1.000,804357.000,0.000,1360.115,0.000,0.000,6.801
NVIDIA TITAN V,1,0,circles_bruteforce,200,804357,93.000,2.000,2,1.000,804357.000,0.000,1357.828,0.000,0.000,6.789
NVIDIA TITAN V,1,0,circles_bruteforce_rtc,200,804357,93.000,2.000,0,1.000,804357.000,0.007,559.463,0.000,0.000,2.797
